org,file_,commits,developers,fix_commits,age,avg_edit_time,defect_status
OPENSTACK,manifests/backup/swift.pp,3,1,0,53,4.666666666666667,1
OPENSTACK,manifests/deps.pp,2,2,0,24,43,0
OPENSTACK,manifests/compute/nova.pp,7,3,4,51,192.28571428571428,1
OPENSTACK,manifests/share/generic.pp,10,4,2,52,72.2,0
OPENSTACK,manifests/backend/iscsi.pp,3,1,0,53,4.666666666666667,1
OPENSTACK,manifests/api.pp,23,16,4,74,93.6086956521739,1
OPENSTACK,manifests/backend/glusterfs.pp,8,2,0,53,108.25,0
OPENSTACK,manifests/keystone/auth.pp,15,8,6,74,143.8,1
OPENSTACK,manifests/keystone/authtoken.pp,11,5,4,26,57.36363636363637,1
OPENSTACK,manifests/type_set.pp,9,6,4,53,124.22222222222223,0
OPENSTACK,manifests/db/sync.pp,8,6,2,74,250.5,1
OPENSTACK,manifests/db.pp,7,7,2,37,126.57142857142857,1
OPENSTACK,manifests/backup.pp,2,1,0,53,1,0
OPENSTACK,manifests/rabbitmq.pp,5,4,0,53,173.6,1
OPENSTACK,manifests/network/neutron.pp,5,3,1,51,242,0
OPENSTACK,manifests/backend/eqlx.pp,3,1,0,53,4.666666666666667,1
OPENSTACK,manifests/db/postgresql.pp,4,3,1,53,260.25,1
OPENSTACK,manifests/backend/glusternative.pp,2,2,0,39,232,0
OPENSTACK,manifests/volume/solidfire.pp,2,1,0,53,1,1
OPENSTACK,manifests/init.pp,51,18,16,74,40.294117647058826,1
OPENSTACK,manifests/config.pp,4,3,1,53,217.25,1
OPENSTACK,manifests/volume/vmdk.pp,2,1,0,53,1,0
OPENSTACK,manifests/params.pp,21,14,3,74,102.61904761904762,1
OPENSTACK,manifests/volume/san.pp,2,1,0,53,1,0
OPENSTACK,manifests/volume/iscsi.pp,3,2,0,74,213.33333333333334,1
OPENSTACK,manifests/ganesha.pp,2,2,0,40,241,0
OPENSTACK,manifests/scheduler.pp,8,5,1,74,188,1
OPENSTACK,manifests/type.pp,10,6,3,53,113,1
OPENSTACK,manifests/share/netapp.pp,8,3,1,53,125.5,0
OPENSTACK,examples/cinder_volume_with_pacemaker.pp,1,1,0,53,0,1
OPENSTACK,manifests/backends.pp,11,4,2,53,78.63636363636364,1
OPENSTACK,manifests/volume/nexenta.pp,2,1,0,53,1,0
OPENSTACK,manifests/volume/glusterfs.pp,2,1,0,53,1,1
OPENSTACK,manifests/logging.pp,13,7,1,37,63,1
OPENSTACK,manifests/volume/nfs.pp,2,1,0,53,1,0
OPENSTACK,manifests/backend/vmdk.pp,3,1,0,53,4.666666666666667,0
OPENSTACK,manifests/backup/ceph.pp,3,1,0,53,4.666666666666667,1
OPENSTACK,manifests/ceilometer.pp,3,1,0,53,4.666666666666667,0
OPENSTACK,manifests/backend/netapp.pp,14,4,3,53,72.57142857142857,1
OPENSTACK,manifests/volume/netapp.pp,2,1,0,53,1,1
OPENSTACK,manifests/volume/cinder.pp,6,2,3,51,224.33333333333334,0
OPENSTACK,manifests/backend/rbd.pp,3,1,0,53,4.666666666666667,1
OPENSTACK,manifests/wsgi/apache.pp,1,1,0,2,0,0
OPENSTACK,manifests/backend/generic.pp,10,5,3,52,82.3,1
OPENSTACK,manifests/network/neutron_single_network.pp,2,2,0,43,476.5,0
OPENSTACK,manifests/service_instance.pp,11,6,3,50,104.0909090909091,1
OPENSTACK,manifests/volume/rbd.pp,2,1,0,53,1,1
OPENSTACK,manifests/client.pp,6,4,1,53,144.5,1
OPENSTACK,manifests/db/mysql.pp,11,7,4,74,190.8181818181818,1
OPENSTACK,manifests/setup_test_volume.pp,2,1,0,53,1,1
OPENSTACK,manifests/volume.pp,3,2,0,74,213.33333333333334,1
OPENSTACK,manifests/policy.pp,1,1,0,9,0,1
OPENSTACK,manifests/glance.pp,2,1,0,53,1,0
OPENSTACK,manifests/backend/solidfire.pp,3,1,0,53,4.666666666666667,1
OPENSTACK,deployment/puppet/openstack_tasks/manifests/ceilometer/compute.pp,15,11,10,31,21.333333333333332,1
OPENSTACK,deployment/puppet/monit/manifests/package.pp,1,1,0,49,0,1
OPENSTACK,deployment/puppet/openstack_tasks/manifests/glance/db.pp,1,1,0,31,0,1
OPENSTACK,deployment/puppet/osnailyfacter/modular/openstack-haproxy/openstack-haproxy-mysqld.pp,6,6,2,40,81.5,1
OPENSTACK,deployment/puppet/nova/manifests/volume/iscsi.pp,9,5,2,78,75.66666666666667,1
OPENSTACK,deployment/puppet/osnailyfacter/manifests/hosts/hosts.pp,5,4,4,32,77.8,1
OPENSTACK,deployment/puppet/swift/manifests/storage/generic.pp,21,8,8,81,57.76190476190476,1
OPENSTACK,deployment/puppet/keystone/examples/apache_with_paths.pp,2,2,0,48,124.5,1
OPENSTACK,deployment/puppet/osnailyfacter/manifests/murano/cfapi.pp,1,1,0,31,0,0
OPENSTACK,deployment/puppet/neutron/manifests/plugins/nvp.pp,3,2,0,49,85.66666666666667,1
OPENSTACK,deployment/puppet/osnailyfacter/manifests/fuel_pkgs/setup_repositories.pp,3,3,1,31,32.333333333333336,1
OPENSTACK,deployment/puppet/osnailyfacter/modular/astute/dump_rabbitmq_definitions.pp,8,6,5,40,60.75,1
OPENSTACK,deployment/puppet/cinder/manifests/backend/rbd.pp,4,3,1,53,101.75,1
OPENSTACK,deployment/puppet/osnailyfacter/manifests/openstack_network/agents/sriov.pp,3,2,1,31,0.3333333333333333,1
OPENSTACK,deployment/puppet/zabbix/manifests/agent/userparameter.pp,1,1,1,52,0,0
OPENSTACK,deployment/puppet/murano/manifests/db/postgresql.pp,1,1,1,39,0,1
OPENSTACK,deployment/puppet/openstack/manifests/params.pp,1,1,1,73,0,1
OPENSTACK,deployment/puppet/openstack_tasks/manifests/roles/controller.pp,5,5,4,31,33,1
OPENSTACK,deployment/puppet/swift/manifests/storage/loopback.pp,6,3,0,82,211,0
OPENSTACK,deployment/puppet/osnailyfacter/modular/keystone/keystone.pp,72,31,51,44,5.027777777777778,1
OPENSTACK,deployment/puppet/nova/manifests/manage/cells.pp,2,2,0,52,184,1
OPENSTACK,deployment/puppet/osnailyfacter/manifests/cluster/cluster.pp,3,3,1,31,67,1
OPENSTACK,deployment/puppet/osnailyfacter/manifests/umm/umm.pp,1,1,0,32,0,0
OPENSTACK,deployment/puppet/sahara/manifests/api.pp,16,7,6,56,29.8125,1
OPENSTACK,deployment/puppet/openstack_tasks/examples/openstack-network/compute-nova.pp,3,3,0,31,80.66666666666667,1
OPENSTACK,deployment/puppet/osnailyfacter/modular/ceph/ceph_ready_check.pp,2,2,1,26,37.5,0
OPENSTACK,deployment/puppet/quantum/manifests/params.pp,8,4,2,73,44.75,1
OPENSTACK,deployment/puppet/mysql/examples/site.pp,7,3,2,74,22.714285714285715,1
OPENSTACK,deployment/puppet/osnailyfacter/modular/ceph/updatedb.pp,5,5,2,37,84.8,1
OPENSTACK,deployment/puppet/haproxy/manifests/init.pp,15,7,3,79,75.46666666666667,1
OPENSTACK,deployment/puppet/ceph/manifests/conf.pp,19,9,14,61,41.78947368421053,0
OPENSTACK,deployment/puppet/openstack_tasks/manifests/openstack_network/compute_nova.pp,9,8,4,31,38.22222222222222,1
OPENSTACK,deployment/puppet/nova/python/manifests/init.pp,2,1,0,90,3,1
OPENSTACK,deployment/puppet/openstack_tasks/manifests/aodh/db.pp,2,2,1,31,113.5,0
OPENSTACK,deployment/puppet/heat/manifests/db.pp,8,3,1,62,22.25,1
OPENSTACK,deployment/puppet/openstack/manifests/glance.pp,69,23,40,73,17.333333333333332,0
OPENSTACK,deployment/puppet/osnailyfacter/manifests/swift/rebalance_cronjob.pp,1,1,0,31,0,1
OPENSTACK,deployment/puppet/keystone/manifests/db/postgresql.pp,9,7,4,77,123.88888888888889,1
OPENSTACK,deployment/puppet/osnailyfacter/manifests/dns/dns_client.pp,1,1,0,32,0,0
OPENSTACK,deployment/puppet/vmware/manifests/network/neutron.pp,2,2,0,55,429.5,0
OPENSTACK,deployment/puppet/osnailyfacter/modular/umm/umm.pp,4,4,0,44,157,0
OPENSTACK,deployment/puppet/nova/glance/tests/init.pp,1,1,0,89,0,0
OPENSTACK,deployment/puppet/l23network/manifests/l2/bond.pp,30,11,19,68,38.86666666666667,1
OPENSTACK,deployment/puppet/osnailyfacter/modular/globals/globals.pp,81,28,40,44,7.419753086419753,1
OPENSTACK,deployment/puppet/l23network/manifests/init.pp,26,10,15,69,47.76923076923077,1
OPENSTACK,deployment/puppet/mcollective/manifests/client.pp,21,11,3,74,26.285714285714285,1
OPENSTACK,deployment/puppet/openstack/manifests/ha/sahara.pp,8,7,4,55,105.5,1
OPENSTACK,deployment/puppet/fuel/manifests/nginx/repo.pp,3,2,2,33,36.333333333333336,1
OPENSTACK,deployment/puppet/sahara/manifests/engine.pp,1,1,1,39,0,0
OPENSTACK,deployment/puppet/osnailyfacter/modular/memcached/memcached.pp,8,8,2,44,77.375,1
OPENSTACK,deployment/puppet/osnailyfacter/manifests/memcached/memcached.pp,2,2,1,31,16.5,1
OPENSTACK,deployment/puppet/osnailyfacter/modular/ntp/ntp-check.pp,6,6,2,42,93,1
OPENSTACK,deployment/puppet/openstack_tasks/examples/murano/cfapi.pp,4,4,0,31,60.25,0
OPENSTACK,deployment/puppet/selinux/manifests/params.pp,1,1,0,74,0,1
OPENSTACK,deployment/puppet/osnailyfacter/manifests/cgroups/cgroups.pp,2,2,1,31,16.5,0
OPENSTACK,deployment/puppet/sysfs/manifests/params.pp,1,1,1,41,0,1
OPENSTACK,deployment/puppet/openstack_tasks/examples/murano/keystone_cfapi.pp,3,3,0,31,80.66666666666667,1
OPENSTACK,deployment/puppet/osnailyfacter/manifests/swift/swift.pp,1,1,0,31,0,1
OPENSTACK,deployment/puppet/osnailyfacter/manifests/openstack_haproxy/openstack_haproxy_ironic.pp,2,2,0,31,101,0
OPENSTACK,deployment/puppet/nova/manifests/conductor.pp,4,3,0,67,205.25,1
OPENSTACK,deployment/puppet/openstack_tasks/examples/openstack-network/keystone.pp,3,3,0,31,80.66666666666667,1
OPENSTACK,deployment/puppet/osnailyfacter/manifests/ceph/radosgw.pp,13,7,10,31,27.615384615384617,1
OPENSTACK,deployment/puppet/glance/tests/site.pp,2,2,0,52,180,1
OPENSTACK,deployment/puppet/l23network/manifests/l2/bridge.pp,19,13,11,69,75.57894736842105,0
OPENSTACK,deployment/puppet/neutron/manifests/agents/ml2/sriov.pp,2,1,0,40,7,1
OPENSTACK,deployment/puppet/nova/manifests/api.pp,48,14,12,89,30.520833333333332,1
OPENSTACK,deployment/puppet/swift/manifests/test_file.pp,2,1,0,48,127,1
OPENSTACK,deployment/puppet/nova/manifests/compute/serial.pp,1,1,0,40,0,0
OPENSTACK,deployment/puppet/osnailyfacter/manifests/ssh.pp,6,5,5,44,88.33333333333333,1
OPENSTACK,deployment/puppet/ceph/manifests/keystone.pp,13,4,11,63,67.46153846153847,0
OPENSTACK,deployment/puppet/swift/manifests/proxy/ceilometer.pp,2,1,0,48,127,0
OPENSTACK,deployment/puppet/osnailyfacter/manifests/openstack_network/compute_nova.pp,3,2,1,31,0,1
OPENSTACK,deployment/puppet/nova/manifests/network/bridge.pp,6,4,1,89,246.5,1
OPENSTACK,deployment/puppet/osnailyfacter/modular/openstack-network/server-nova.pp,9,6,4,36,17.666666666666668,1
OPENSTACK,deployment/puppet/fuel/examples/hiera.pp,3,3,2,32,59.666666666666664,1
OPENSTACK,deployment/puppet/nova/manifests/logging.pp,1,1,0,40,0,1
OPENSTACK,deployment/puppet/quantum/manifests/client.pp,5,3,0,73,71,1
OPENSTACK,deployment/puppet/keystone/manifests/logging.pp,1,1,0,40,0,1
OPENSTACK,deployment/puppet/zabbix/manifests/monitoring.pp,3,2,2,52,68.66666666666667,1
OPENSTACK,deployment/puppet/osnailyfacter/modular/netconfig/connectivity_tests.pp,4,4,1,42,139.75,1
OPENSTACK,deployment/puppet/swift/manifests/proxy/staticweb.pp,2,1,0,48,127,1
OPENSTACK,deployment/puppet/cluster/manifests/dns_ocf.pp,8,4,6,44,44.25,1
OPENSTACK,deployment/puppet/vmware/manifests/network.pp,4,4,0,55,214.25,1
OPENSTACK,deployment/puppet/firewall/manifests/init.pp,13,7,3,84,69.92307692307692,1
OPENSTACK,deployment/puppet/ceph/manifests/ssh.pp,11,2,6,63,4.636363636363637,1
OPENSTACK,deployment/puppet/osnailyfacter/modular/murano/keystone_cfapi.pp,8,7,2,35,14.75,1
OPENSTACK,deployment/puppet/nova/manifests/compute/vmware.pp,4,3,1,55,114.25,1
OPENSTACK,deployment/puppet/openstack_tasks/examples/openstack-controller/keystone.pp,3,3,0,31,80.66666666666667,1
OPENSTACK,deployment/puppet/cinder/manifests/volume/rbd.pp,2,2,0,53,189.5,1
OPENSTACK,deployment/puppet/cluster/manifests/rabbitmq_fence.pp,10,7,6,43,61.8,1
OPENSTACK,deployment/puppet/nova/glance/manifests/api.pp,1,1,0,89,0,1
OPENSTACK,deployment/puppet/osnailyfacter/manifests/globals/globals.pp,37,18,24,31,9.162162162162161,1
OPENSTACK,deployment/puppet/osnailyfacter/modular/netconfig/netconfig.pp,26,13,16,44,24,1
OPENSTACK,deployment/puppet/mysql/manifests/backup.pp,3,3,0,74,101.33333333333333,0
OPENSTACK,deployment/puppet/postgresql/manifests/db.pp,1,1,0,73,0,1
OPENSTACK,deployment/puppet/osnailyfacter/manifests/apache_api_proxy.pp,20,14,12,62,56.9,1
OPENSTACK,deployment/puppet/puppetmaster/manifests/init.pp,1,1,0,64,0,1
OPENSTACK,deployment/puppet/cinder/manifests/api.pp,26,12,14,73,39.53846153846154,1
OPENSTACK,deployment/puppet/pacemaker_wrappers/manifests/heat.pp,1,1,0,48,0,0
OPENSTACK,deployment/puppet/cinder/manifests/volume.pp,12,8,4,73,81.16666666666667,1
OPENSTACK,deployment/puppet/heat/manifests/keystone/auth_cfn.pp,2,2,0,52,184.5,1
OPENSTACK,deployment/puppet/openstack/manifests/firewall/multi_net.pp,1,1,1,35,0,0
OPENSTACK,deployment/puppet/mongodb/manifests/params.pp,5,4,2,55,96.6,1
OPENSTACK,deployment/puppet/swift/spec/fixtures/manifests/site.pp,2,2,1,81,119.5,1
OPENSTACK,deployment/puppet/osnailyfacter/manifests/vmware/compute_vmware.pp,4,4,2,31,38.75,1
OPENSTACK,deployment/puppet/openstack/manifests/ceilometer.pp,45,19,35,60,18.08888888888889,0
OPENSTACK,deployment/puppet/neutron/manifests/plugins/ml2/mech_driver.pp,1,1,0,40,0,1
OPENSTACK,deployment/puppet/heat_ha/manifests/engine.pp,7,5,4,48,55.857142857142854,0
OPENSTACK,deployment/puppet/osnailyfacter/manifests/apache_mpm.pp,6,5,6,42,89.33333333333333,1
OPENSTACK,deployment/puppet/heat/manifests/client.pp,4,4,0,62,167.25,1
OPENSTACK,deployment/puppet/zabbix/manifests/params.pp,3,2,2,52,68.66666666666667,1
OPENSTACK,deployment/puppet/swift/manifests/proxy/tempurl.pp,2,1,0,48,127,0
OPENSTACK,deployment/puppet/ceilometer/manifests/db.pp,4,4,0,60,152.25,1
OPENSTACK,deployment/puppet/puppetmaster/examples/site.pp,1,1,0,64,0,1
OPENSTACK,deployment/puppet/cinder/manifests/db/postgresql.pp,3,3,1,53,126,1
OPENSTACK,deployment/puppet/nova/manifests/cron/archive_deleted_rows.pp,1,1,0,40,0,1
OPENSTACK,deployment/puppet/mmm/manifests/common.pp,1,1,0,74,0,0
OPENSTACK,deployment/puppet/glance/tests/init.pp,2,2,0,89,741.5,0
OPENSTACK,deployment/puppet/swift/tests/site.pp,2,1,0,48,127,1
OPENSTACK,deployment/puppet/mongodb/manifests/client.pp,3,3,0,55,151.66666666666666,1
OPENSTACK,deployment/puppet/openstack_tasks/manifests/ironic/db.pp,1,1,0,31,0,0
OPENSTACK,deployment/puppet/openstack_tasks/manifests/sahara/create_templates.pp,1,1,1,27,0,1
OPENSTACK,deployment/puppet/nova/nova/manifests/api.pp,4,3,0,90,4.75,1
OPENSTACK,deployment/puppet/openstack/manifests/swift/rebalance_cronjob.pp,2,2,2,43,54.5,1
OPENSTACK,deployment/puppet/puppetmaster/manifests/master.pp,3,2,0,64,4,0
OPENSTACK,deployment/puppet/mongodb/manifests/repo/yum.pp,3,3,0,55,151.66666666666666,1
OPENSTACK,deployment/puppet/osnailyfacter/manifests/virtual_ips/public_vip_ping.pp,1,1,0,31,0,0
OPENSTACK,deployment/puppet/openstack_tasks/examples/openstack-network/networks.pp,3,3,0,31,80.66666666666667,1
OPENSTACK,deployment/puppet/mellanox_openstack/manifests/iser_rename.pp,1,1,0,52,0,0
OPENSTACK,deployment/puppet/keystone/manifests/policy.pp,1,1,0,40,0,1
OPENSTACK,deployment/puppet/haproxy/manifests/params.pp,7,5,4,73,145,1
OPENSTACK,deployment/puppet/neutron/manifests/agents/lbaas.pp,4,2,1,49,71.5,1
OPENSTACK,deployment/puppet/rsyslog/manifests/init.pp,6,3,3,70,167.16666666666666,1
OPENSTACK,deployment/puppet/mysql/spec/fixtures/manifests/site.pp,2,2,1,74,628,1
OPENSTACK,deployment/puppet/tweaks/manifests/apache_wrappers.pp,4,3,3,41,26.25,0
OPENSTACK,deployment/puppet/puppet/examples/site.pp,6,3,1,73,35,1
OPENSTACK,deployment/puppet/glance/manifests/api.pp,67,12,31,89,22.35820895522388,1
OPENSTACK,deployment/puppet/openstack_tasks/examples/sahara/sahara.pp,4,4,0,31,60.25,1
OPENSTACK,deployment/puppet/osnailyfacter/modular/keystone/openrc_delete.pp,4,4,0,32,8.75,1
OPENSTACK,deployment/puppet/fuel/examples/dhcp-ranges.pp,3,3,2,33,8.666666666666666,0
OPENSTACK,deployment/puppet/ceilometer/manifests/keystone/auth.pp,4,4,1,60,152.25,1
OPENSTACK,deployment/puppet/nova/manifests/quota.pp,4,4,0,89,370,0
OPENSTACK,deployment/puppet/osnailyfacter/modular/openstack-controller/keystone.pp,15,11,8,40,17.066666666666666,1
OPENSTACK,deployment/puppet/keepalived/manifests/install.pp,1,1,0,74,0,0
OPENSTACK,deployment/puppet/cobbler/manifests/packages.pp,16,10,8,72,85.6875,0
OPENSTACK,deployment/puppet/haproxy/manifests/balancermember/collect_exported.pp,1,1,0,41,0,0
OPENSTACK,deployment/puppet/osnailyfacter/modular/cluster/health.pp,9,7,3,37,46.55555555555556,1
OPENSTACK,deployment/puppet/openstack_tasks/examples/roles/controller.pp,4,4,0,31,60.25,1
OPENSTACK,deployment/puppet/nova/manifests/compute.pp,36,15,7,89,42.388888888888886,0
OPENSTACK,deployment/puppet/sahara/manifests/notify/rabbitmq.pp,4,3,3,48,66.5,1
OPENSTACK,deployment/puppet/cinder/manifests/backend/netapp.pp,3,3,0,53,130.66666666666666,1
OPENSTACK,deployment/puppet/rsyslog/manifests/config.pp,10,4,4,70,100.2,1
OPENSTACK,deployment/puppet/osnailyfacter/modular/horizon/horizon.pp,41,21,24,44,9.146341463414634,1
OPENSTACK,deployment/puppet/osnailyfacter/manifests/swift/proxy.pp,1,1,0,31,0,0
OPENSTACK,deployment/puppet/osnailyfacter/manifests/netconfig/hiera_default_route.pp,2,2,2,29,22.5,0
OPENSTACK,deployment/puppet/openstack/manifests/clocksync.pp,12,4,6,68,76,1
OPENSTACK,deployment/puppet/openstack/manifests/ha/heat.pp,14,11,10,55,64.14285714285714,1
OPENSTACK,deployment/puppet/haproxy/tests/init.pp,7,6,4,79,91.85714285714286,0
OPENSTACK,deployment/puppet/osnailyfacter/modular/roles/ironic-conductor.pp,11,8,5,36,14.272727272727273,1
OPENSTACK,deployment/puppet/ntpd/manifests/init.pp,6,5,0,74,22.5,1
OPENSTACK,deployment/puppet/osnailyfacter/modular/heat/cfn_keystone.pp,2,1,2,31,6,0
OPENSTACK,deployment/puppet/cinder/manifests/backend/solidfire.pp,2,2,0,53,189.5,1
OPENSTACK,deployment/puppet/zabbix/manifests/monitoring/mysql_mon.pp,1,1,1,52,0,1
OPENSTACK,deployment/puppet/openstack_tasks/examples/roles/ironic-conductor.pp,4,4,0,31,60.25,1
OPENSTACK,deployment/puppet/git/manifests/init.pp,1,1,0,74,0,1
OPENSTACK,deployment/puppet/osnailyfacter/modular/ironic/ironic-compute.pp,11,10,7,34,8.454545454545455,1
OPENSTACK,deployment/puppet/openstack_extras/manifests/repo.pp,1,1,0,49,0,0
OPENSTACK,deployment/puppet/openstack_tasks/examples/ironic/db.pp,3,3,0,31,80.66666666666667,0
OPENSTACK,deployment/puppet/openstack_tasks/manifests/murano/db.pp,1,1,0,31,0,1
OPENSTACK,deployment/puppet/keystone/manifests/ldap.pp,5,3,0,80,238.4,1
OPENSTACK,deployment/puppet/selinux/manifests/config.pp,7,4,3,74,36.42857142857143,1
OPENSTACK,deployment/puppet/common/manifests/init.pp,1,1,0,74,0,1
OPENSTACK,deployment/puppet/lvm/manifests/volume.pp,1,1,0,53,0,1
OPENSTACK,deployment/puppet/glance/manifests/cache/pruner.pp,2,2,0,52,180,0
OPENSTACK,deployment/puppet/osnailyfacter/modular/openstack-network/keystone.pp,14,10,8,40,18.285714285714285,1
OPENSTACK,deployment/puppet/haproxy/spec/fixtures/manifests/site.pp,2,2,2,78,55,1
OPENSTACK,deployment/puppet/osnailyfacter/modular/vmware/compute-vmware.pp,10,8,4,39,47.9,1
OPENSTACK,deployment/puppet/sahara/manifests/client.pp,1,1,0,40,0,1
OPENSTACK,deployment/puppet/quantum/manifests/rabbitmq.pp,1,1,0,73,0,1
OPENSTACK,deployment/puppet/osnailyfacter/modular/swift/swift.pp,35,18,22,44,11.142857142857142,1
OPENSTACK,deployment/puppet/nova/manifests/db.pp,15,3,1,89,98.33333333333333,1
OPENSTACK,deployment/puppet/nagios/tests/init.pp,1,1,0,70,0,0
OPENSTACK,deployment/puppet/galera/manifests/client.pp,1,1,1,39,0,1
OPENSTACK,deployment/puppet/mongodb/manifests/init.pp,6,5,3,55,76,1
OPENSTACK,deployment/puppet/osnailyfacter/modular/vmware/vcenter.pp,14,11,6,45,45.5,1
OPENSTACK,deployment/puppet/osnailyfacter/manifests/hiera/hiera.pp,11,9,7,32,29.363636363636363,1
OPENSTACK,deployment/puppet/nova/nova/manifests/network.pp,4,3,0,90,4.75,1
OPENSTACK,deployment/puppet/osnailyfacter/modular/murano/cfapi.pp,10,9,3,35,11.8,0
OPENSTACK,deployment/puppet/osnailyfacter/manifests/keystone/workloads_collector_remove.pp,1,1,0,31,0,0
OPENSTACK,deployment/puppet/staging/manifests/init.pp,1,1,1,46,0,1
OPENSTACK,deployment/puppet/murano/manifests/repository.pp,7,3,3,60,20.428571428571427,0
OPENSTACK,deployment/puppet/nova/manifests/spicehtml5proxy.pp,2,2,0,52,184,1
OPENSTACK,deployment/puppet/keystone/manifests/init.pp,122,19,60,83,10.51639344262295,1
OPENSTACK,deployment/puppet/fuel/spec/fixtures/manifests/site.pp,1,1,0,33,0,1
OPENSTACK,deployment/puppet/openstack_tasks/manifests/sahara/sahara.pp,14,9,12,31,24.928571428571427,1
OPENSTACK,deployment/puppet/murano/manifests/dashboard.pp,30,8,19,62,23.133333333333333,1
OPENSTACK,deployment/puppet/nagios/manifests/common.pp,7,1,1,70,5.571428571428571,0
OPENSTACK,deployment/puppet/osnailyfacter/manifests/openstack_controller/openstack_controller.pp,2,2,1,31,0,1
OPENSTACK,deployment/puppet/mmm/manifests/params.pp,1,1,0,74,0,1
OPENSTACK,deployment/puppet/osnailyfacter/modular/openstack-network/plugins/ml2.pp,35,13,20,36,4.257142857142857,1
OPENSTACK,deployment/puppet/openstack/manifests/logrotate.pp,17,10,14,64,72.58823529411765,1
OPENSTACK,deployment/puppet/osnailyfacter/modular/sahara/db.pp,12,8,6,40,21.25,0
OPENSTACK,deployment/puppet/openstack/manifests/ha/stats.pp,2,2,2,39,3.5,1
OPENSTACK,deployment/puppet/neutron/manifests/agents/vpnaas.pp,3,2,0,49,85.66666666666667,1
OPENSTACK,deployment/puppet/git/tests/init.pp,1,1,0,74,0,0
OPENSTACK,deployment/puppet/openstack/manifests/swift/proxy.pp,34,18,19,75,36.970588235294116,0
OPENSTACK,deployment/puppet/vmware/manifests/compute/ha.pp,7,4,4,47,87.71428571428571,1
OPENSTACK,deployment/puppet/apache/manifests/init.pp,1,1,0,46,0,1
OPENSTACK,deployment/puppet/rabbitmq/manifests/server.pp,33,13,7,89,39.18181818181818,0
OPENSTACK,deployment/puppet/nova/nova/manifests/scheduler.pp,4,3,0,90,4.75,1
OPENSTACK,deployment/puppet/osnailyfacter/modular/glance/keystone.pp,12,11,5,40,21.416666666666668,0
OPENSTACK,deployment/puppet/osnailyfacter/manifests/ceph/ceph_osd.pp,7,5,4,31,28.571428571428573,0
OPENSTACK,deployment/puppet/openstack/manifests/site.pp,5,1,0,89,1,1
